email,homes,subject,resend_id,ts
victory@victoryhome.org,de5a03c6-a4d5-4319-8e99-d37335e3ca2b,Is Victory Home Inc.'s info correct on Sober Living Directory?,,2026-07-05 10:14:50
info@mokainc.org,43e2379c-371e-4489-bf46-8cefb21ef61e,Is Makana O Ke Akua (MOKA)'s info correct on Sober Living Directory?,,2026-07-05 11:06:11
bridgehouserecovery@gmail.com,bc97663c-b365-4b03-ad60-0008498a1762,Is Bridge House Hawaii's info correct on Sober Living Directory?,,2026-07-05 11:15:28
contact@honuhousehawaii.com,eb29b3e2-52a6-4fa9-978c-c20dc5ec9751,Is Honu House Hawaii's info correct on Sober Living Directory?,,2026-07-05 11:15:48
help@qcrecoveryhomes.com,45169272-50df-4704-bfea-5a80e75daff2,Is QC Recovery Homes - Davenport's info correct on Sober Living Directory?,,2026-07-05 11:16:11
recovery@sor4life.com,2132d034-023c-43d6-8ad9-50282f3f3409,Is Stewards of Recovery Safe and Sober Housing's info correct on Sober Living Directory?,,2026-07-05 11:16:31
tampafoundationsinrecovery@yahoo.com,0bd8d6a4-66c6-4e4f-9725-46fd6dc59891,Is Foundations Women's House - Tampa Foundations In Recovery's info correct on Sober Living Directory?,,2026-07-05 11:49:05
admin@monarchhomeflorida.com,3c0f9e08-5673-44f0-8c49-e4de955e39b1,Is Monarch Home - North Branch Ave (Tampa)'s info correct on Sober Living Directory?,,2026-07-05 12:16:19
info@tampa-recovery.com,0779c72c-5066-4072-85e7-adba4e6fda76,Is Tampa Bay Recovery Center - Sober Living (St. Petersburg)'s info correct on Sober Living Directory?,,2026-07-05 12:16:39
admin@associaterecoverycommunities.org,ee9dbdef-082e-46f2-96c0-73c761e91d78,Is Associate Recovery Communities - Parkside Apartments (Clearwater)'s info correct on Sober Living Directory?,,2026-07-05 12:34:03
safehavenrecoveryhouse@gmail.com,4e40eed8-d23d-4feb-920c-102fb84c2248,Is Safe Haven Sober Living - Winter Park/Longwood (Orlando area)'s info correct on Sober Living Directory?,,2026-07-05 13:17:16
info@theglasshouserecovery.com,fdbfa9e6-4452-4a5f-af97-2d6ec5601314,Is The Glass House Recovery - Orlando Downtown's info correct on Sober Living Directory?,,2026-07-05 13:17:36
befreerecovery22@gmail.com,4e4cd176-37d2-43a4-b2e3-4de430023a5b,Is Socorro House's info correct on Sober Living Directory?,,2026-07-05 13:49:30
intake@recoveryhouseinc.org,ea2099f2-7fc7-405a-9e0e-9e0feeb2d47a,Is Recovery House of Central Florida's info correct on Sober Living Directory?,,2026-07-05 13:49:50
malena@hermanosdelacalle.org,9426ea46-8ab7-4dca-940f-71e7715dfaea,Is Fundacion Hermanos de la Calle's info correct on Sober Living Directory?,,2026-07-05 13:50:10
dannydshouse@gmail.com,62f358a7-9fbb-45c4-8403-9d2b7fec29c8,Is Danny D's House's info correct on Sober Living Directory?,,2026-07-05 13:50:41
info@katyrecoveryhomes.com,0b861c62-e20b-4a67-a09d-84ff38b3d4ee,Is Katy Recovery Homes - Men's info correct on Sober Living Directory?,,2026-07-05 13:51:01
ctbritton27@gmail.com,a0b1bb8b-a693-44d9-a88b-e866137d1ed8,Is Next Recovery's info correct on Sober Living Directory?,,2026-07-05 14:18:10
temperancecounseling@gmail.com,94bd3021-d7e9-477a-ad70-7f5a6803d858,Is Temperance House's info correct on Sober Living Directory?,73c0c469-215f-4945-a3a0-8ce4b7c28631,2026-07-05 14:18:30
dustinp@thebesttreatment.com,c355569b-5ffd-44a0-8036-817e30d61567,Is The Best Treatment Center's info correct on Sober Living Directory?,45470670-737f-4bd4-939a-22ee17f4e3c6,2026-07-05 14:18:51
info@thebridgeproperties.com,733f0f22-46ce-4f8c-a012-eb4d3ad2774b,Is The Bridge's info correct on Sober Living Directory?,c87abd0c-a493-4e90-861c-4dbe9e50a490,2026-07-05 14:28:45
haynes@addison.house,ef0a6d05-efc2-4e87-870c-6203ab5e11ec,Is Addison House's info correct on Sober Living Directory?,28371432-611f-4a4e-9dd7-7d65064723da,2026-07-05 14:29:05
rick@brightfuturestreatment.com,4791bc92-4e98-4919-968a-4132f5d17ccf,Is Bright Futures's info correct on Sober Living Directory?,94f44760-26e8-433e-80e8-5e747960518d,2026-07-05 14:29:25
jesse@recreatelifecounseling.com,240e4612-eadf-4d30-b79f-0d34fe9cd2cd,Is Elijahs House's info correct on Sober Living Directory?,f1b3f0d1-dda1-45b1-874f-59789bb00732,2026-07-05 14:29:46
faithoverfearrecovery@gmail.com,fd484362-8852-4ce5-8e47-e284fa9b336c,Is Faith Over Fear's info correct on Sober Living Directory?,37157e49-5c21-4f8d-8a27-d5cb10c40656,2026-07-05 14:30:06
angelhouse2012@comcast.net,58ed7ea1-9b8e-4941-966e-b7cc2f640fda,Is House of ANGELS Program's info correct on Sober Living Directory?,0af352c5-9819-4e8f-be66-a087ec25fd47,2026-07-05 14:30:26
info@m3bridgerecovery.org,fe630c22-89a6-492a-9b11-0d72ae5e0ced,Is M3 Bridge Recovery's info correct on Sober Living Directory?,9dab9b44-7545-4b0f-8ad5-e41a0f9fe642,2026-07-05 14:30:46
myfathershousehiram@gmail.com,ff1188d4-4a83-4538-95e5-f037d0c290db,Is My Father's House - Sisters In Recovery's info correct on Sober Living Directory?,d51fbe32-ef30-4d07-b5a6-2aab22650b23,2026-07-05 14:31:07
admin@ozarkrecoveryhousing.com,fdc3c72f-65c4-4afe-a15d-fef4d900ab7a,"Is Ozark Recovery Housing, LLC's info correct on Sober Living Directory?",0f337fc4-dc14-41cd-84ce-3fdb75b77474,2026-07-05 14:31:27
recover@saluscareflorida.org,38747413-7d33-44d4-8a99-11d61bd8a6b4,Is SalusCare Place (Bryce Burke House)'s info correct on Sober Living Directory?,8e07cd20-64dd-494d-8e8a-04149a7d34c3,2026-07-05 14:31:48
surrenderhouserecoveryhomes@gmail.com,884ad7bc-0702-4e61-9b55-b5a0122b8663,Is The Surrender House - Women's Home (Downtown)'s info correct on Sober Living Directory?,0adc22ce-9b1e-409d-9f88-f3fcc3fafb91,2026-07-05 14:32:09
info@artoflivinghome.org,c04e7917-4f1f-4e85-9cc6-9c36bd8e03a2,Is Art of Living Home's info correct on Sober Living Directory?,37ef44dd-a535-41bc-9ebc-0b60bbfa37c4,2026-07-05 14:32:29
info@naplesrecovery.com,f55595f5-26e5-48bd-8843-6a33003bdc34,Is Naples Recovery Sober Living's info correct on Sober Living Directory?,0b23a55f-8c2d-4c35-b70a-24d3b03cdb88,2026-07-05 14:32:50
purposehouse20@gmail.com,fa558543-01ca-4880-98d7-269e08227d38,Is Purpose House Transitional Homes's info correct on Sober Living Directory?,3d9ca8a2-2b91-4edf-8ddb-eb2608b0b9a7,2026-07-05 14:33:10
suncoastrecoveryhomes@gmail.com,f015a332-4a23-4482-8216-4f4ea26a4b2b,Is Suncoast Recovery Homes's info correct on Sober Living Directory?,a3cd6cf8-2ca9-4077-93f7-77e9f8719827,2026-07-05 14:33:30
freshlifehouse@gmail.com,282c70bf-050e-4f93-bc5a-0ba665467d90,Is Fresh Life Recovery Homes's info correct on Sober Living Directory?,3491d460-5b77-482e-b733-6403cf948fb7,2026-07-05 14:33:50
women@soberlivingindelray.com,13ab062a-1ada-4671-9edf-e17cd7067201,Is Sober Living in Delray (Women's)'s info correct on Sober Living Directory?,41d7c26a-4207-4a74-90eb-b5a9f973556e,2026-07-05 14:34:11
consciouslivingpb@gmail.com,a2d597dd-d553-4a2c-aac4-faf4ab385ed5,Is Conscious Living (Boynton Beach)'s info correct on Sober Living Directory?,669ab76c-1c84-4972-89da-3ca7dfee7a6e,2026-07-05 14:34:31
clevelandhouseftl@gmail.com,515b5d20-5184-4b28-93c0-db0a6ab4ba91,Is The Cleveland House's info correct on Sober Living Directory?,68a94c73-868a-46f6-bf0c-22f06086e7f1,2026-07-05 14:34:51
info@projectsoar.us,616a8cee-2527-4909-aa59-c83422074415,Is Project SOAR's info correct on Sober Living Directory?,844019f7-64e6-41cb-9d87-9d1e2714f34e,2026-07-05 14:35:12
sevenpalmsrecovery@gmail.com,2051f4c1-004f-491c-ba7c-d0660ce5c8d4,Is Seven Palms Recovery Lodge's info correct on Sober Living Directory?,b3003f6f-7097-4b53-a8d3-043fc83918e1,2026-07-05 14:35:33
info@patricksplaces.org,a71e2062-2c9c-4799-81e0-1c8482a3cef9,Is Patrick's Place Recovery Residences's info correct on Sober Living Directory?,aeec2632-4499-4b56-bb91-03915a9ca883,2026-07-05 14:35:53
rbaxter@boostrecovery.net,9723eed6-f58b-452e-a218-b9d822409268,Is Boost Recovery's info correct on Sober Living Directory?,8ed1cc95-8a66-44f8-b351-65546d22dba2,2026-07-05 14:36:13
parkplace1860@gmail.com,b48916ae-e52e-443b-be46-a336f5f35854,Is Park Place 1860 Sober House's info correct on Sober Living Directory?,,2026-07-06 09:02:54
cupidministries@gmail.com,b74aba75-335b-4155-9a49-7c5add8ee61a,Is Cupid Ministries's info correct on Sober Living Directory?,ef08bd68-a5b2-4bcc-888b-ef6b8c9d4bb7,2026-07-06 09:22:31
contact@oldhickoryrecovery.com,baa20b0a-3a15-4b5c-b455-171f95cfd97d,Is Old Hickory Recovery's info correct on Sober Living Directory?,14869ff0-8a6d-4409-9004-d2df8e0cd029,2026-07-06 09:40:50
admissions@rocklandrecovery.com,bb1c3a17-4112-4c8a-97fb-a5c416e34a9c,Is Rockland Recovery's info correct on Sober Living Directory?,c4a216c3-0c9b-4291-a594-b9409e83f662,2026-07-06 10:09:38
hawcrecovery@gmail.com,bcdd18ff-8ea8-4fb7-8473-fc721037f595,Is HAWC Foundation Recovery Housing's info correct on Sober Living Directory?,15a0b9b9-b910-4985-97bd-80239faa2fe3,2026-07-06 10:10:08
info@arc-ga.org,bbb5d5dd-1da8-48af-9a1c-7e351ffc31a6,Is Acceptance Recovery Center's info correct on Sober Living Directory?,b9334ccf-4dd3-46d2-b22c-a2095940e348,2026-07-06 10:10:39
37thcourthouse@gmail.com,bf1ff4d3-f912-4760-971c-9f103730a1fc|e313f10d-ef58-41dc-bd55-9a913f6a3c32|ebe26792-6832-45ee-91a3-84b79dc4faa1,Are your homes' details correct on Sober Living Directory?,caf75d83-24d6-47e9-a6cd-551295411c0e,2026-07-06 10:11:09
david@nextfrontierrecovery.com,bd4bf4e8-0c09-46cc-9ea7-157d34ff5beb,Is Next Frontier Recovery's info correct on Sober Living Directory?,dd2fc733-3021-4e7d-9a30-2e809356ef4f,2026-07-06 10:11:40
info@sunlightofthespirithouse.com,c0048f97-44ff-42cf-ae2b-9748e402887e,Is Sunlight of the Spirit House's info correct on Sober Living Directory?,c0c6d20d-9cb9-47e9-960c-405306c04ae3,2026-07-06 10:12:10
shanescribstaff@gmail.com,bfae3711-6bb3-4407-8a40-e22bc96b5f76,Is Shane's Crib Discipleship and Recovery Center's info correct on Sober Living Directory?,e68fb2eb-7b8c-4ea0-99ec-70147a80a39a,2026-07-06 10:12:40
info@hiswayinc.org,be7959d5-8d73-494a-a3f5-ccab9b161851,Is His Way Recovery Center's info correct on Sober Living Directory?,9fa79a7b-f50d-4382-bc50-3eb14fdecd41,2026-07-06 10:13:11
info@seedsofhopeindy.org,c1767a12-ca6a-43c0-8ef1-524c1eaf0962|c7e6e4eb-fe3c-49d7-8455-3d3bdab7f40d,Are your homes' details correct on Sober Living Directory?,0a12e12c-3986-4767-8554-61b6eaf67ee4,2026-07-06 10:13:41
alohahousepalmbeach@yahoo.com,c1d1e8d6-b08e-4b9c-881e-2baf16e847bd,Is Aloha House of the Palm Beaches's info correct on Sober Living Directory?,fc2df3bc-86ad-4215-b73d-e4dafc140d83,2026-07-06 10:14:11
admin@risingsunsoberliving.com,c453df77-8c61-4c10-ab4a-1e240f69da78,Is Rising Sun Sober Living's info correct on Sober Living Directory?,be08fa2a-f67a-496a-8fa8-da9e32883758,2026-07-06 10:14:42
info@betterdaysdfw.com,c434387c-7c10-4e93-af16-3d11af312489,Is Better Days Sober Living's info correct on Sober Living Directory?,3ac0cfba-e959-4199-911e-96b8f267c7eb,2026-07-06 10:15:12
dan@in2action.org,c4908245-e4f2-4be5-acdc-7b022cb53e94,Is In2Action's info correct on Sober Living Directory?,c9d934d4-d5ee-4f4a-b06e-52c379037ded,2026-07-06 10:15:43
fourtruthsrecovery@gmail.com,c867b61e-9202-44bb-8dfd-3e53333da067,Is Four Truths Recovery's info correct on Sober Living Directory?,91a02e60-21ce-456d-a4af-d43aa14e290d,2026-07-06 10:16:13
rr@wolfestreet.org,c9fe976a-77ec-4953-af53-25edb36b3701,Is Wolfe Street Foundation Recovery Residences's info correct on Sober Living Directory?,bdd8c50c-7503-478d-8f31-a52b6f0de3ce,2026-07-06 10:16:43
windingstaircaserecovery@gmail.com,ca06306b-647a-4c9b-85fc-e43cb3732e16,Is Winding Staircase Recovery's info correct on Sober Living Directory?,608217ed-749f-41b9-a9c9-ea1867bf2738,2026-07-06 10:17:14
aaron@mountainhouserecovery.com,cae25ba1-f469-41c2-8def-ee515a3733f8,Is Mountain House Recovery's info correct on Sober Living Directory?,ab40e30f-a1e3-41c5-83b3-088343970963,2026-07-06 10:17:44
bridges2recovery4you@gmail.com,cc621275-719f-4f6c-a8db-b9270e77ef8e,Is Bridges 2 Recovery's info correct on Sober Living Directory?,,2026-07-07 09:00:01
info@commongroundmn.org,ccc326f7-a294-4bef-af52-bb37288dc6f7,Is Common Ground - Rochester's info correct on Sober Living Directory?,b41fb6e0-2f3a-4a5f-acbb-60effb86c850,2026-07-07 09:00:32
info@sabalrecoverycenters.com,cc63009d-49a8-4e31-b363-f3fa1f1fa00d,Is Sabal Recovery Centers's info correct on Sober Living Directory?,d9047520-4792-49df-ade8-24106774e566,2026-07-07 09:01:02
info@startingpointnh.com,cd27753d-0529-4ac4-99b6-627fede586c6,Is Starting Point Sober Living's info correct on Sober Living Directory?,b1970bb8-8e15-4d9d-b7c4-a9bf493e4f30,2026-07-07 09:01:33
info@doverecoveryhouse.org,cdf895f2-8eed-44b0-913f-ed0072062371,Is Dove Recovery House for Women's info correct on Sober Living Directory?,efa5c246-aac0-4c77-a201-9069ad62faf1,2026-07-07 09:02:03
hazelsoulinc@gmail.com,ce8b1e2a-b196-4a1b-a658-34e5ac15ab74,Is Hazel Soul LLC's info correct on Sober Living Directory?,52f70df2-4021-48e4-a1a3-338bd029142b,2026-07-07 09:20:14
neveralonetransitional@gmail.com,cfc5252e-be75-44e3-8c47-fc34cfdd36ea,Is Never Alone Recovery's info correct on Sober Living Directory?,fba90f0b-fa2e-438c-8abb-6bdbad40073c,2026-07-07 09:26:33
info@covenantatlanta.org,ceaa7141-b8e5-4a8f-a725-7d29d3927559,Is Covenant Community's info correct on Sober Living Directory?,3588eafc-205a-4199-934e-8698b30ff543,2026-07-07 09:27:04
jay@sawtoothrivergroup.com,cf30564e-8cb4-4123-9709-78d27d49d1d2,Is 208 Houses Property Management (Sawtooth River Group)'s info correct on Sober Living Directory?,749dd88c-f02a-45b6-88e5-44dc44a17767,2026-07-07 10:04:27
serenityhousegb@gmail.com,d0cc13e8-0ea2-4dfe-a8fe-13193e47e6f3,Is Serenity House of Green Bay's info correct on Sober Living Directory?,b02444ee-4168-4e4f-acf5-4da8c11670f9,2026-07-07 10:04:57
admissions@isaiah-house.org,c6567184-da09-448c-a19e-9daa1bf14cec,Is Isaiah House - Sherard Circle's info correct on Sober Living Directory?,7af1cd58-5ee0-467d-b59f-f36052a57a26,2026-07-07 10:05:28
charlestonrecoverycenter@gmail.com,d14f09df-3345-4ef5-9e35-5fdec9c9a07a,Is Charleston Recovery Center's info correct on Sober Living Directory?,da264352-dbdf-4fcc-8839-553c24847f7f,2026-07-07 10:05:58
info@dawnfarm.org,d167f945-6f95-4ff4-8c7b-1a291b558c91,Is Dawn Farm's info correct on Sober Living Directory?,b1da72d3-eb21-4424-a46d-ad120b7bd599,2026-07-07 10:06:29
jake@triedandtruerecovery.com,d30155ad-3911-4b5d-ab38-f8a47b451eae,Is Tried & True Recovery Residences (The Lodge)'s info correct on Sober Living Directory?,7b9bb8e6-caa3-4d58-a49e-20c8d10fdbd4,2026-07-07 10:06:59
info@movfh.org,d32f5edd-ff01-40a9-ae89-ccf0dc188db1,Is Mid-Ohio Valley Fellowship Home — Hearthstone Family Living's info correct on Sober Living Directory?,c2ed60e3-1035-4670-8271-548c1036e56b,2026-07-07 10:07:29
info@homesteadrecovery.org,d2db42d9-edb9-49d5-9d1e-119a6437c9e1,"Is Homestead Women's Recovery, Inc.'s info correct on Sober Living Directory?",98fcdc2a-f40e-43e8-8dff-f8ad98fdc576,2026-07-07 10:08:00
info@myhouseministry.org,d3cab290-9f26-4d5e-9344-65bc5e4c8b20,Is My House Ministry's info correct on Sober Living Directory?,ee106bfb-6c94-4b1e-96de-ea73cfd22710,2026-07-07 10:08:30
info@homeswithheart.org,d423bcce-adff-4a65-821d-6f7dfb22a148,Is Homes With Heart Foundation's info correct on Sober Living Directory?,bb1ce051-070c-4bdc-90c6-f6a0f500b45e,2026-07-07 10:09:00
info@narecovery.net,d6e79f29-8341-446d-a69c-ca3565bbd067,Is New Avenue Recovery's info correct on Sober Living Directory?,617ae48c-2d9e-41fd-a342-10959a2c4bb4,2026-07-07 10:09:31
rebekah@stonebridgehouse.org,d8596338-af9e-46b2-8b25-4d27bd6971b3,Is Stonebridge House's info correct on Sober Living Directory?,1888075b-c174-4268-aee1-fa4e9eb355ca,2026-07-07 10:10:01
info@stablerecovery.net,d9ff0193-9dac-4629-8acd-dfd68d20aa02,Families are searching for sober living in KY — is Stable Recovery ready?,,2026-07-08 09:05:59
admissions@progressvalley.org,d96025be-1dae-442c-9e24-fd77f44aacfc,Families are searching for sober living in MN — is Progress Valley ready?,,2026-07-08 09:50:58
info@chrysalishouse.org,dc526b5c-409a-49f1-b841-235d1b5c097d,Families are searching for sober living in KY — is Chrysalis House - Serenity Apartments ready?,,2026-07-08 09:51:28
steppingstonesrecoveryhomesllc@gmail.com,dcf2161a-fb59-401e-9c8c-9508f34c37ff,Families are searching for sober living in TN — is Stepping Stones Recovery Homes ready?,b7c851e5-3519-4747-a45f-3612204ccc37,2026-07-08 10:13:37
mybrothershouses@gmail.com,df6712df-6d49-49ff-97cf-52037a90535e,Families are searching for sober living in PA — is My Brother's House Sober Living ready?,d0db1933-6bb3-437a-93a0-7b9cffa81aa6,2026-07-08 10:14:08
otterhouserecovery@icloud.com,e3662f16-87cd-4ba4-b865-5b05f1b8dc78,Families are searching for sober living in NC — is Otter House Recovery ready?,ed0c0de5-51c9-4433-970b-b8ce818c5586,2026-07-08 10:14:38
van@recoveryhousesofrochester.org,e26ec4c8-5ca9-444a-8c7d-d02154e66cd6,Families are searching for sober living in NY — is Recovery Houses of Rochester ready?,b6830a8f-80a5-49f8-a616-30063e84cb5e,2026-07-08 10:15:09
etoria@aol.com,e22f563c-fdf8-4d7e-bc9d-6ff130ccffa3,Families are searching for sober living in CT — is A&S Addiction Services ready?,33256e5c-c110-4733-a48c-99bd32891a65,2026-07-08 10:15:39
info@westhavenhouseofhope.org,e5729a5a-6b74-4571-b770-68f806f49bd5,Families are searching for sober living in MI — is West Haven House ready?,9812bf03-50cf-49de-a6d3-d97dddbf47ab,2026-07-08 10:16:09
corehousing2025@gmail.com,e5bd5a79-015d-415b-9958-5a2029488e7d,Families are searching for sober living in WA — is CORE Housing ready?,6a734d89-e756-4e5f-aa47-db43da2b3a1e,2026-07-08 10:16:40
daisyhousehenderson@gmail.com,e7316ccb-30a0-4d50-b85e-3dbf5a6c072e,Families are searching for sober living in NV — is Daisy House Sober Living ready?,c24f2ce4-8dd5-4996-90b5-06b85ca9c9d6,2026-07-08 10:17:11
info@bluecrestrc.com,e7fdbd22-c35f-4c16-9e74-35c9a3354fe3,Families are searching for sober living in NJ — is BlueCrest Recovery Center - Sober Living ready?,2bde0dfe-5b8a-4d3a-83a0-aadcaab094f1,2026-07-08 10:17:41
info@sanghatulsa.org,e90484bf-761a-40e6-b67a-b3695de99251,Families are searching for sober living in OK — is Sangha (Men's Recovery Community of Tulsa) ready?,49a6426e-55e0-49b5-9d74-5dc59a757044,2026-07-08 10:18:12
tedwards@healing-transitions.org,e8d7548f-86da-49b0-8c1f-20d31fffe380,Families are searching for sober living in NC — is Healing Transitions ready?,d8abc658-bf4c-4957-a415-40584669e718,2026-07-08 10:18:42
info@caritasva.org,e80b3c75-ac40-4cd0-871a-7b28630f96e4,Families are searching for sober living in VA — is CARITAS Recovery Residences ready?,95e908cd-349d-4075-be3c-58f2e265d04c,2026-07-08 10:19:12
admin@soberidge.com,eb9e0e95-a6e4-4fd4-b162-d3a7df3df28d,Families are searching for sober living in GA — is SobeRidge LLC ready?,08de9b18-0ec7-4f4d-ab7a-22a258961c67,2026-07-08 10:19:43
info@journeyhousela.org,ea635370-2f8c-47c5-8e5f-38f96b0f7ae0,Families are searching for sober living in LA — is Journey House ready?,3bdb5550-19ce-4648-af67-00036f6dd1ad,2026-07-08 10:20:13
lisa@guardianangelrecovery.org,ebcc9e4c-e6ac-44e6-90e8-94c88b65db46,Families are searching for sober living in PA — is Guardian Angel Recovery House ready?,f14f8eeb-c26d-4288-ae42-4dd675eaa88e,2026-07-08 10:20:43
info@loudounserenity.org,ef2919cc-778c-4688-87de-801b1fede847,Families are searching for sober living in VA — is Loudoun Serenity House ready?,0d1a3b41-9bf2-490f-8e79-dd199c103b37,2026-07-08 10:21:14
spokanewomenssoberliving@gmail.com,f038f755-c47d-41d8-9561-d60f19ff30bd,Families are searching for sober living in WA — is Spokane Women's Sober Living ready?,1dba178d-f502-4a22-bb94-70567440da34,2026-07-08 10:21:44
ryan@boisesoberliving.com,f1a48a33-ddc7-40e9-8f25-dee99a3ad8e4,Families are searching for sober living in ID — is Phoenix House of Idaho ready?,acfdcda5-bec0-49db-994f-ea357de92ee3,2026-07-09 09:26:38
info@sisulivinghouse.com,f3a91312-459d-4c88-b2df-668b9c65753a,Families are searching for sober living in NC — is Sisu Living House ready?,b8ff1538-7931-4f2f-9027-d2a809346acb,2026-07-09 09:36:38
info@nextchapterhomes.org,ed5335d0-fed7-4581-9ae0-3dd46295c0fa,Families are searching for sober living in TN — is Next Chapter Homes ready?,610b0986-9bba-4da8-8d27-e1143bec5c45,2026-07-09 10:37:46
bookkeeping@thehealinghouseandnewbeginnings.org,f46808fb-0b9b-494c-91df-537d1b182d47,"Families are searching for sober living in MO — is The Healing House and New Beginnings, Inc. ready?",1e276244-c8af-4129-a7e6-b3ef8bdcad47,2026-07-09 11:27:33
hoperecoveryhousing@gmail.com,f82805a4-84ba-4e30-932b-761e1f863c0b,"Families are searching for sober living in OH — is Hope Recovery Housing, Inc. ready?",3665c402-74ae-4b4b-8e53-44ea98fa2564,2026-07-09 11:38:59
contact@wedorecoverllc.com,f8ea6e7f-d170-460e-a424-3cf6fb08d11a,Families are searching for sober living in MA — is Recovery House ready?,250c1b48-c277-4950-bcf9-7a9bb1b5ccb2,2026-07-09 12:39:41
info@replantedrecovery.org,f766f3f7-cb1b-40c1-af34-64b4cd8ce596,Families are searching for sober living in NC — is Replanted Recovery Villas ready?,4107bd5d-d04f-45e6-ae1e-a725ddd55940,2026-07-09 13:13:09
info@docsrecoveryhouse.org,f97ba596-d1b7-45cc-aafe-fa38a58200c3,Families are searching for sober living in MN — is Doc's Recovery House ready?,cf744254-0aee-4624-98d5-1c7df67ab577,2026-07-09 13:40:53
info@liftingthefallenhouse.org,f93a4c98-032d-441a-a12a-2bd4efd0a185,Families are searching for sober living in MA — is Lifting The Fallen House ready?,f9111ad9-0bfd-4b57-bdf9-749b05c2f9e7,2026-07-09 14:41:36
scott@tslcolorado.com,faff6f2b-1805-42b5-b47f-ea4915dc85e9,Families are searching for sober living in CO — is Transitions Sober Living ready?,4d40f44c-3f6c-47f6-b44e-7113a79be360,2026-07-09 14:59:46
mjd@mdiasfoundation.org,fa705283-42c3-40e4-b557-ea737ad85c1c,Families are searching for sober living in MA — is Christian and Brian's House ready?,444bbfaa-9c9a-4e49-8e46-0abd8df5a46b,2026-07-09 15:42:40
hope.house@gmail.com,f9efa84a-f06c-44b1-9142-29d348644bd9,Families are searching for sober living in WY — is Hope House ready?,,2026-07-09 15:53:41
info@harborhall.com,f748e7be-27a8-4911-ae4c-9202d65bc264,Families are searching for sober living in MI — is Harbor Hall ready?,,2026-07-09 16:01:24
hello@randyshouse.com,fb24a63b-cca2-4946-acbf-4aaa33f3ef9a,Families are searching for sober living in MI — is Randy's House ready?,,2026-07-09 16:43:48
leo@onjproperties.com,fce4c62c-839c-4bab-b2b8-4800e5c42378,Families are searching for sober living in NY — is Our New Journey Recovery Homes ready?,,2026-07-09 17:00:07
faithhouse81@gmail.com,fcc534bf-5bce-447d-b80c-5848eb63c99e,Families are searching for sober living in GA — is Faith House LLC ready?,,2026-07-09 17:44:39
team@archtofreedom.org,84aeabbd-4b9b-4000-b085-4c262215ce65,Families are searching for sober living in FL — is Arch to Freedom ready?,5c6f9d5d-8bae-4cc9-a0b1-2e35d5b831d4,2026-07-09 18:01:14
michaelf644@aol.com,8870a7c5-4ed1-4e20-ba52-14df25c94990,Families are searching for sober living in FL — is Lakeside Retreat ready?,,2026-07-09 18:37:44
keneab@newliferecoveryresources.org,fbf2b7f8-b226-434a-a34c-ec8c093658ef,Families are searching for sober living in FL — is New Life Recovery Resources ready?,,2026-07-09 18:46:01
katrinalynnchase@gmail.com,52ed907a-e11e-46cc-9723-b175778931ab,Families are searching for sober living in FL — is Roots to Recovery ready?,,2026-07-09 19:13:35
safehousesl22@gmail.com,f3a80362-819e-49a9-af7c-3f456bd2f1fb,Families are searching for sober living in FL — is SAFE House ready?,9ec01cb3-c6e5-41c9-942e-b360bf0babd4,2026-07-10 08:51:59
seacresttl@gmail.com,b1f1b6ef-2f44-434a-855d-cb53bd59cd0d,Families are searching for sober living in FL — is Seacrest Transitional Living ready?,cab0057a-a2b2-4cbe-b529-88d4bedb2130,2026-07-10 08:53:29
blaxton@palmbeachrecoverycenters.com,48329422-e320-4967-b768-129394ca6d81,Families are searching for sober living in FL — is 803 Recovery ready?,c6712dfa-892c-4730-b771-46f9937cbfd5,2026-07-10 08:55:00
chalpern@renaissanceinstitute.net,591500a9-610f-4e24-bf61-4614fd8a5341,Families are searching for sober living in FL — is Caron of Florida ready?,9acb9220-1721-4360-a936-3e5bd2ef45c9,2026-07-10 08:56:30
couragehousellc@gmail.com,f6069714-e971-4543-8623-38eb098a15bc,Families are searching for sober living in FL — is Courage House ready?,ac51f0e1-fd4e-421e-92b1-6041c3527d64,2026-07-10 08:58:00
donnyssoberliving@gmail.com,a5af9c03-757d-4200-a7a9-7f73cdfb9cf5,Families are searching for sober living in FL — is Donnys Sober Living ready?,8d2f6459-8b77-496b-aae5-885135ab4c67,2026-07-10 08:59:30
jan@floridarecoverygroup.com,3070a4d2-f1ae-49f4-a180-632fa8be4569,Families are searching for sober living in FL — is Florida Recovery Group ready?,c19781c9-d831-4791-b7f1-3be57295674c,2026-07-10 09:01:01
admissions@grncare.com,07cc6bba-9647-49ea-9204-1ee73e1e2527,Families are searching for sober living in FL — is Immersion Recovery ready?,ca542940-0d2c-4e32-82a3-51386482e973,2026-07-10 09:02:32
chrish@transformationstreatment.com,3a4c54a6-80d7-4e67-8915-bd1d07ebb3e1,Families are searching for sober living in FL — is Integrity Way ready?,f753cac0-cab4-47f0-b55d-43288e20c2e1,2026-07-10 09:04:02
acarli372@gmail.com,50115836-69ea-44ab-a82e-3ccdc80bfa9b,Families are searching for sober living in FL — is Journey of Healing and Recovery ready?,01e51b3f-dcbf-4067-a11c-f8cbeddb95da,2026-07-10 09:05:32
