listing_id,name,city,state,website,email,source,phone
2de18cb2-f158-49f2-9c55-02bbe9c66699,Oxford House Orme,Wichita,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(316) 425-5748
0257d757-2d77-405d-a827-c83db70421e2,Oxford House Oryus,Topeka,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 816-6011
750f65e2-809d-4f74-8123-afe619082eb4,Oxford House Paidia,Salina,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 515-2474
1e71aa8b-ed16-4209-93ad-55e94cd09411,Oxford House Paishance,Topeka,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 329-6265
1c05e755-7e9c-41c8-9f56-81b4a809f0e9,Oxford House Paladin,Wichita,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(316) 295-3137
d065577f-52ce-41cc-9da4-52ebce1e7a40,Oxford House Park Place,Wichita,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(316) 364-4373
73badfea-67f6-462e-96eb-9856461a5e98,Oxford House Partridge,Olathe,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(913) 839-3004
4627a879-4a18-423b-96ad-d757bd7ff6cf,Oxford House Pawnee,Wichita,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(316) 719-2482
3563268e-1aa2-4241-b8bb-a67d0c2e33e7,Oxford House Peace,Topeka,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 329-5996
8283b03f-cd4b-4a59-855d-2d0abb348dae,Oxford House Persephone 2,Pittsburg,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(620) 670-6627
25b29bb7-9297-42e3-8601-94e6eb4a01d0,Oxford House Peyton,Olathe,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(913) 839-8992
2421c3b3-c820-44e8-99f6-a346f5383dee,Oxford House Pflumm,Shawnee,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(913) 213-5065
0856796b-6447-4c06-820d-ad06ae818083,Oxford House Phillips West,Hutchinson,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(620) 259-5842
5c4549f6-0476-40f1-80e0-2cb8488005f3,Oxford House Phoenix Ii,Pittsburg,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(620) 240-9913
6138be00-3532-42cf-8403-821fbecf0ed8,Oxford House Pitkin,Kansas City,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(913) 232-8237
b558abb0-fb69-4dab-8db4-dac838794c71,Oxford House Polaris,Hays,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 621-4408
777b51ac-81dd-4a5f-bdf3-49bb93489970,Oxford House Promise,Hutchinson,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(620) 888-5654
987d2a0b-484b-4478-a7eb-b388355f74b1,Oxford House Proverbs,Topeka,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 329-5081
48628da4-ef24-4b00-88ca-d57031c1d999,Oxford House Providence Manor,Topeka,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 730-2668
798c7770-d215-4c4a-8327-8d382e2052df,Oxford House Purcell,Manhattan,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 712-2839
52f8f4a3-d7d8-4253-a65a-a56d40e98700,Oxford House Quentin,Wichita,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(316) 260-3412
c8a9b99d-2af7-481f-ab16-d8cb3bf7f53e,Oxford House Quivira,Shawnee,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(913) 322-1673
3ac3ca77-6f04-4159-a24c-e12ebc465f7a,Oxford House Radiant,McPherson,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(620) 718-2104
9a591f10-b632-44e6-990a-e08392913210,Oxford House Rawhide,Dodge City,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(620) 523-5008
9580473f-b798-41b2-937b-af8700310a3d,Oxford House Reborn,Topeka,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 329-5601
3d888478-a3a2-4825-aa79-5bf274fd4a3f,Oxford House Rejoyce,Topeka,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 329-5818
fb3db129-8ff4-4b0d-abb0-727f1e00e589,Oxford House Resiliency,Salina,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 515-2396
691e3753-2a22-46bc-9f96-08eefe2fbfee,Oxford House Richmond Riverside,Wichita,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(316) 272-5789
2dd6bb16-9480-4914-94ac-89078d3f519f,Oxford House Ridge,Merriam,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(408) 987-8311
a41a1360-a01d-4e02-bbcb-b035f4578dfc,Oxford House Rita,Wichita,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(316) 977-9254
050921fd-cace-4728-9338-9bc9cd02bc32,Oxford House Robin,Wichita,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(316) 440-3610
c9fec076-ddbc-41ec-9d03-db725fdc5357,Oxford House Ruben,Topeka,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 329-5451
d5736502-d25d-4400-9e2d-ffb3fa57863f,Oxford House Ryzon,Hutchinson,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(620) 888-5200
98b40b22-a805-4076-a144-53dd60969dc5,Oxford House Salvation Creek,Arkansas City,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(620) 741-5037
1c0c42f2-47eb-4f80-9ddb-c01931245fa7,Oxford House Samoset,Pittsburg,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(620) 670-6585
9cc92cc0-67cb-4616-933e-006606db2022,Oxford House Santa Fe,Overland Park,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(913) 217-7134
5983695d-e55c-4e2b-993f-f05b1eb209e4,Oxford House Serenity Hills,Overland Park,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(913) 948-5387
6dc2b268-0ee4-4d93-bdc8-0c215d726a18,Oxford House Shocker,Salina,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 404-6176
55904cf9-afd0-4629-8e2d-ab30286081cf,Oxford House Shunga,Topeka,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 329-6335
e2baef73-86fa-4446-92a4-059b2f15a49e,Oxford House Sky,Topeka,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 730-2048
7cb804f0-7fe8-46f0-870b-1a55d950a80c,Oxford House Slater,Overland Park,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(913) 428-0955
f4a3eecd-d170-45a2-862a-01d197cc6623,Oxford House Sophia,Salina,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 404-2607
823948ea-4284-4dc4-a6b9-ac4df21d3cc1,Oxford House Stewart2,Overland Park,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(913) 217-7538
34969556-ae6e-4833-b97a-de86b587777f,Oxford House Stone,Topeka,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 329-5427
ad9e5b32-c933-43f2-96ae-6d56311ffecf,Oxford House Sunset Hills,Lawrence,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 424-7374
be08e5c2-56be-447f-b42b-6cadf8adc518,Oxford House Sunvale,Olathe,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(913) 839-1810
e9878e67-5fa6-4302-89b1-abdde1fd572d,Oxford House Terrace,Merriam,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(913) 400-3347
7fc7f1e4-0277-4e4a-b812-e398c7398a92,Oxford House Tharros,Salina,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 515-2066
64b7adab-b954-4079-b03f-0e265c42aeaf,Oxford House Timber Creek,Winfield,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(620) 705-4044
751d469a-ca53-4b1e-8b18-6e24609aedef,Oxford House Tomahawk,Hutchinson,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(620) 888-5220
9defc81d-0656-4e76-b244-493efca0aab9,Oxford House Tree,Wichita,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(316) 425-5304
0711b14c-c361-4af1-a483-85101951dac0,Oxford House Trojan,Topeka,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 215-6970
b0f7eec8-baba-4edc-be39-ec71fe59cb22,Oxford House Tyler Road,Wichita,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(316) 295-2724
e7318d94-5861-4e99-bd17-2cbea49f13a6,Oxford House Validus,Topeka,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 329-5283
f862251d-35bf-4339-9c48-a5138a1f7522,Oxford House Vermillion,Olathe,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(913) 839-8744
9cf8e3dd-e452-451a-835f-a5680b339107,Oxford House Victorium,Hutchinson,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(620) 860-9300
15a1eb25-4d6e-49c9-b3b5-30eead6abaf6,Oxford House Village,Prairie Village,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(913) 242-7591
9be841cc-bf6d-49bc-a1ff-945d6ac919c0,Oxford House Waco,Wichita,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(316) 613-2957
b66854fc-193e-4f2d-8f72-5fc42396c6d1,Oxford House Warren,Shawnee,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(913) 766-6672
5a5b2f50-278f-466c-bf81-ffec938861d7,Oxford House Washburn,Topeka,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 228-3868
4eb7ba3d-7aef-4b73-aeda-14b79dad9a85,Oxford House Webster,Hutchinson,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(620) 662-2850
32b6b582-6550-448d-9004-5d47c8b8bce7,Oxford House Wedgewood,Wichita,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(316) 779-3547
40eba8d5-06f8-4e02-90c7-41be129a03cc,Oxford House Western,Leavenworth,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 521-4392
b605daa3-900e-47c7-b0d7-326ff55a9f23,Oxford House White House,Overland Park,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(913) 214-2250
92c50dee-af98-4463-a56c-0c3a5d8e1ed0,Oxford House Wildcat,Salina,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 502-5016
fc339744-f412-4815-bf83-613e53ecb442,Oxford House Willow Creek Ii,Winfield,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(620) 301-1448
70813a78-632d-4fb4-930e-cdd391bb3b06,Oxford House Willow Park,Topeka,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 329-5835
9f79a27a-be7a-4e22-99b7-f9be67ac3cc4,Oxford House Winterbrook,Lawrence,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 424-7016
de4f408c-8f55-4915-af28-da5fd2fca9d3,Oxford House Wokini,Wichita,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(316) 358-9245
4abedde5-fbe3-49f1-a7e8-58b01c070a66,Oxford House Woodchuck,Wichita,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(316) 358-7974
70ea4148-4bce-4d9d-848c-65242cdb03a5,Oxford House Wren,Topeka,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 246-6041
fe21930b-e4d1-470f-ab2a-705c39a3e7cc,Oxford House Zaila,Salina,KS,https://oxfordhousekansas.org/,pittsmpitts1069@gmail.com,allstates-directory,(785) 515-2011
25cb7bf3-f11b-4f3e-9af9-c69b5729cad4,Re-Group Men's Cottage,Rush,KY,https://www.rameyestep.com/,606.928.1056reh@rameyestep.com,allstates-directory,606-928-6648
46745b08-26df-4b8f-9a87-0a2b694fb153,Willow House,Danville,KY,https://www.shepherdshouseinc.com/programs/recovery-residence,sschomp@shepherdshouseinc.com,allstates-directory,859-252-1939
c19f825a-26cf-4768-beef-bd1893d86dd3,Alpha Ministries #1,Shepherdsville,KY,https://www.am3r.org,info@am3r.org,allstates-directory,502-428-5249
80e0a76f-5fdd-4a54-9d69-401ff71781cc,Moelight,Hopkinsville,KY,https://www.pennyroyalcenter.org,info@pennyroyalcenter.org,allstates-directory,877-473-7766
016e63d5-facd-4b87-b9fc-825d326305c5,Transitional Living for Women,Manchester,KY,https://www.voamid.org,donnat@voamid.org,allstates-directory,606-658-9236
bdf228b4-b531-4014-b904-5b44666cbd76,Common Bond,Prestonburg,KY,https://www.hopeinthemountains.org,hitm@hopeinthemountains.org,allstates-directory,606-874-0240
ee0326d7-bf25-4d9e-85b2-89c82d3ce1f8,A New Beginning for Women and Children #1,Mayfield,KY,https://www.anewbeginningfwc.org,jody@anewbeginningfwc.org,allstates-directory,270-804-3467
e32b0ff7-3f7f-45a2-acc8-5d6e26439b70,Rosenwald Life Center #1,Elizabethtown,KY,https://rosenwaldlifecenter.com/,brent.young@rosenwaldlifecenter.com,allstates-directory,270-982-7378
66815975-27aa-481f-b0cc-a58bb8c3c844,Seminary,Madisonville,KY,https://www.pennyroyalcenter.org,info@pennyroyalcenter.org,allstates-directory,877-473-7766
40c6dfb0-0f54-4440-a21d-e4dc08ddca7e,Hollyberry Apt 1 (Letcher),Whitesburg,KY,https://www.krccnet.com,admin@krccnet.com,allstates-directory,800-575-7223
f6224b5d-c63b-4ab8-a079-6ec40df2f58b,Mary's House,Richmond,KY,https://www.totalabstinence.org,totalabstinence24@gmail.com,allstates-directory,859-408-7031
45df555b-7621-4890-8381-72860c320f70,Goodman Community House 1,Paducah,KY,https://www.victoryhomescommunity.com/,victoryhomescommunity@gmail.com,allstates-directory,270-252-6884
5b2caa42-17c8-452c-a3be-862fef000b3f,Carpenter's Village,Booneville,KY,https://www.stillwatersrec.com,admin@stillwatersrec.com,allstates-directory,800-200-4086
4c64e803-151b-4617-bccc-4b58507612cb,Dome House,Booneville,KY,https://www.stillwatersrec.com,admin@stillwatersrec.com,allstates-directory,800-200-4087
7387a207-4cf9-4f58-ac76-b6136d3f5af0,Page Three,Morehead,KY,https://www.ariaky.com,info@ariaky.com,allstates-directory,606-691-4756
c6c87b71-c62a-4802-9657-06824971346b,Mary's Safe Haven,Georgetown,KY,https://www.maryssafehaven.org/,maryssafehaven2020@gmail.com,allstates-directory,502-603-8060
fce96677-6823-43f6-bb2a-5b60fbdaf865,ReStore Housing,New Orleans,LA,https://restorehousing.org/,info@restorehousing.org,allstates-directory,504-507-1900
a5f32b97-b422-4df6-b10e-5da6da67c137,Imagine House,New Orleans,LA,https://www.imaginehousenola.com/,felicia@imaginehousenola.com,allstates-directory,504-605-4095
0673ac6a-b553-4f17-b108-16f14c6aabfa,NOLA Detox and Recovery Center Recovery Residences,New Orleans,LA,https://noladetox.com/recovery-residences/,info@noladetox.com,allstates-directory,504-446-1111
227fdc23-ddc0-436b-9e10-7634ceb0a885,Bridge House Home,Shreveport,LA,https://bridgehousehome.org/,sobernut98@aol.com,allstates-directory,318-222-9782
a28836b8-f666-4743-8755-161de2983e0d,Foundations Sober Living,Lake Charles,LA,https://www.foundationssoberliving.com/,daviskatie1987@icloud.com,allstates-directory,318-837-9249
0fffe25b-4655-44f7-9c74-094a5306f35a,Destiny House Lafayette,Lafayette,LA,http://destinyhouselafayette.com/,destinyhouselafayette@gmail.com,allstates-directory,(337) 247-4908
7247423e-88c2-4608-9ecf-d216d8fca1cf,The Grove Recovery Center (Living in Recovery),Baton Rouge,LA,https://www.thegroverecoverycenter.com/recovery-housing-sober-living/,info@thegroverecoverycenter.com,allstates-directory,(225) 310-2600
9b99718d-e1ae-40a1-8656-f13b379bf43b,Faith House #5,Boston,MA,,faithhousema@gmail.com,allstates-directory,617-302-2251
27811f24-ff32-4bac-8d6f-495ebbb16fe7,Harbor House,Boston,MA,https://www.soberhouseboston.com,gary.barkowski@gmail.com,allstates-directory,617-519-3556
e051c3e2-38a1-4f48-b303-a6a6a0312ace,A New Beginning 1,Boston,MA,,dianacadiz@gmail.com,allstates-directory,857-526-2689
8986c326-0bf2-49ad-867c-f00cd5418a08,Cavalry House,Boston,MA,,valeriobotta80@gmail.com,allstates-directory,617-477-7042
6b6fa63c-004a-4c42-95cc-de63c13ae4b5,Rockland Recovery,Boston,MA,https://rocklandrecovery.com,melie@rocklandrecovery.com,allstates-directory,781-953-1085
570621dd-3204-4f1f-bdb2-d7cd4b38a9f4,Daily Living House,Boston,MA,https://www.dailylivinghouse.com,admin@dailylivingrecoveryhouse.org,allstates-directory,857-272-9053
cc4191ee-0315-4b9f-8cd0-bb38dc21b5ef,Chelsea's House,Boston,MA,https://www.chelseashouse.com,marisantos@chelseashouse.com,allstates-directory,781-666-3752
a447318a-8988-4fdd-8578-61d51a6e1572,Sankofa Sober Living 1,Boston,MA,https://www.sankofasoberliving.com,stephjn2007@gmail.com,allstates-directory,617-407-7879
87444048-db5e-4621-b2c5-042d0f982128,Chelsea's House,Chelsea,MA,https://www.chelseashouse.com,marisantos@chelseashouse.com,allstates-directory,781-666-3752
b7c4bc58-9125-45db-a891-7977c47c585c,Claude's House #1,Revere,MA,https://www.claudes-house.com,info@claude-house.com,allstates-directory,617-970-4468
e15d0f82-6206-4087-a092-5cfb6a9b0119,Bethany House of Hope,Millis,MA,https://bethanyhouseministries.org,bethanyosfop@aol.com,allstates-directory,508-376-9923
e9d8e4a0-34e9-4bc6-bad4-6d8da54d581f,The Milton House,Milton,MA,,dforrest@resurgencerecoveryhomes.com,allstates-directory,413-329-9760
b60252b2-0e4f-4324-bbbf-156bed069d22,Angelo's  House #1,Randolph,MA,,yyybrats@gmail.com,allstates-directory,617-669-4907
6db16053-6222-4e8a-b311-9fe047c1825c,Recovery Up Front,Weymouth,MA,https://www.soberhousema.com,brnjake15@comcast.net,allstates-directory,617-293-9612
f92c26a4-aefa-453e-ae02-adc7e49a5cda,The Weymouth House,Weymouth,MA,,dforrest@resurgencerecoveryhomes.com,allstates-directory,413-329-9760
5ec089fc-ae94-405c-9a0a-179e1dfa7cb6,12 Step Education Program of New England,Woburn,MA,https://www.sober-recovery.org,twelvestepedprogram@outlook.com,allstates-directory,978-670-2429
32c43a2d-e0ec-471f-90da-1d65ecc66a22,Gilly's House Inc.,Wrentham,MA,https://www.gillyshouse.com,david@gillyshouse.com,allstates-directory,617-365-1924
82c720c8-a054-4656-8733-1ffba9dceda3,The Will House,Beverly,MA,https://www.thewillhouse.com,office@sober-housing.org,allstates-directory,(978) 927-1004
efef8e76-e216-4b77-bc30-402b54ec719f,Redemption House Proctor Farm,Danvers,MA,,rhinfo@assistingrecovery.com,allstates-directory,941-545-4360
e69a115b-fde6-4cfe-b358-809d49f9bc75,Cibosty Homes,Haverhill,MA,,info@cibosty.com,allstates-directory,603-217-2221
8787ad6d-e675-4c7c-9f33-f8566600c5f7,New Way Sober Home,Lynn,MA,,mike.diblasi@newwaysoberhome.com,allstates-directory,781-558-8468
845a2bc8-9a60-4eed-8a68-81e48894a6e6,3 Lewis - Harwood Houses,Lynn,MA,https://www.harwoodhouses.com,dan.b@harwoodhouses.com,allstates-directory,781-226-7009
35d83126-9e22-464c-bdfa-98a6d87eb332,Chelsea's House - Washington Street,Malden,MA,https://www.chelseashouse.com,chelseashousesoberliving@gmail.com,allstates-directory,781-666-3752
1b984415-eb9f-471c-a766-6ee5240deb6c,Casa Benjamin Rush,Methuen,MA,https://soberlivingcompany.com,franklynveloz@icloud.com,allstates-directory,508-499-0555
e4d0fd8d-5a33-44ff-aabc-af5ff8734952,The Kelly House,Wakefield,MA,https://www.kellysoberhouse.com,kellysoberhouse@gmail.com,allstates-directory,339 227-0147
5ba68ad6-6001-43b1-807b-30076588bb74,Limitless Recovery,Abington,MA,,tscanlon@limitlessrecoverysolution.com,allstates-directory,508-451-6514
d3511e96-4be7-472d-b9f6-f3c977716749,Sober House Attleboro,Attleboro,MA,https://www.northcottage.com,mearly@northcottage.com,allstates-directory,508-828-0110
9bc7aa5d-732a-42d4-b832-bebc4d9c1c8e,Holman House,Attleboro,MA,,danacassano76@gmail.com,allstates-directory,508-328-1047
f11b4c10-63fa-4c4c-b196-4757d9fb8ebc,Hope Street Sober Living,Attleboro,MA,,hopestreethouse24@gmail.com,allstates-directory,508-455-0153
ad61f73d-759b-4dca-82bc-5abd0fa6288e,123 House South-East,Attleboro,MA,,sober123house@gmail.com,allstates-directory,339-933-0603
c3e9831f-c9d1-4dd6-ac12-0dfbf4be6673,Journey House,Bridgewater,MA,https://www.journeyhousesoberliving.com,journeyhouse@yahoo.com,allstates-directory,508-641-1974
4e9433bd-b106-4b67-a4f8-97c652a03ca4,Bill's Place,Bridgewater,MA,https://www.billsplacebridgewater.com,billsplace.bridgewater@gmail.com,allstates-directory,774-683-4642
cdb7c4ef-a5ba-4e92-b84c-dfe4def6fa5f,123 House South,Brockton,MA,,sober123house@gmail.com,allstates-directory,339-933-0603
f9b88f93-d106-4b73-8872-c0a02e3f2378,Bauer House,Falmouth,MA,https://www.thebauerhouse.org,lukefurrme@gmail.com,allstates-directory,781-626-3922
1b66989c-18a7-4ab0-8b61-2d1678168f59,The Hanover House,Hanover,MA,,dforrest@resurgencerecoveryhomes.com,allstates-directory,413-329-9760
3fefb55b-a6c5-4730-a211-568d42e31341,123 House East,Holbrook,MA,,sober123house@gmail.com,allstates-directory,339-933-0603
53c7ee48-c69c-464f-9fbb-49496da4e373,All Roads Recovery-Smiths Lane,Kingston,MA,,steve.parrott@allroadsrecovery.com,allstates-directory,781-422-9228
b3b2ec29-27de-4fb9-870c-bc249e105552,Angelo's House #3,Middleborough,MA,,yyybrats@gmail.com,allstates-directory,617-669-4907
9878f303-ea49-4f1d-8fbe-81702aedac80,New Life Sober Living,North Attleboro,MA,,davin.newlife@gmail.com,allstates-directory,508-942-1365
51b6ec32-7eee-47e0-bb8d-0f6deca4a3d6,Association for Sober Living 1,North Attleboro,MA,,eamonn_lynch@comcast.net,allstates-directory,508-699-2800
0ec0652f-a1e1-4a7f-8db6-b48bbbda6c28,Rosemary's House,Plymouth,MA,,basil@rosemaryshouses.org,allstates-directory,508-296-0712
dadcd987-9334-44c3-9616-142167e7bcea,All Roads Recovery- Summer Street,Plymouth,MA,,steve.parrott@allroadsrecovery.com,allstates-directory,781-422-9228
4feec254-7374-4867-8377-6a5c92c42430,All Roads Recovery- Judson Street,Raynham,MA,https://www.allroadsrecovery.com,steve.parrott@allroadsrecovery.com,allstates-directory,781-422-9228
c537f713-8a86-43ab-ae06-bcc1c68cee9b,Odyssey House Rockland,Rockland,MA,https://odysseyhouserockland.com,ron.b.jean@gmail.com,allstates-directory,781-208-4738
d087cfc2-895b-4a71-bac5-1dda40a90b4d,123 House West,Taunton,MA,,sober123house@gmail.com,allstates-directory,339-933-0603
25f5e203-78c0-4008-b386-7f8fe82d75e6,Our Brothers House,Taunton,MA,,dylancallen@yahoo.com,allstates-directory,781-820-3631
92c2a8f7-cc32-49c9-9f32-45f54e3bb774,Foundations - Terrence House,East Falmouth,MA,,foundationsgroup7@yahoo.com,allstates-directory,508-326-6006
dd22915e-346d-4f2d-954d-1ee31b066f55,Cape Hope Sober House,East Falmouth,MA,,johncardoza80@gmail.com,allstates-directory,774-521-8696
aefbfa41-f264-4ecf-821e-5a6e57d83953,Royal Sober Home,East Falmouth,MA,,mjculpo@gmail.com,allstates-directory,508-524-1042
bd1fc7d0-8abb-40f8-adf5-b15aded93365,Integrity I,East Falmouth,MA,https://www.integritycapecod.com,michael@integritycapecod.com,allstates-directory,508-289-1555
0672f982-82d4-49bf-ab5c-9df9f00190a5,Victory @ Vidal,East Falmouth,MA,,2021vhouse@gmail.com,allstates-directory,508-743-2314
7735cf69-8b27-4b55-bf8e-76fd7c9c1547,Evergreen House,East Wareham,MA,https://www.evergreenhouse-inc.org,timothy@evergreenhouseinc.com,allstates-directory,508-291-6244
15ef97ad-d91d-47cd-a8a2-25e227641ce8,Integrity II,Pocasset,MA,https://integritycapecod.com,michael@integritycapecod.com,allstates-directory,508-289-1555
1046713f-d6b6-45f8-896f-247cc9f9eada,Jeffrey's House,Fitchburg,MA,https://www.jeffreyshouse.com,sumjeff44@gmail.com,allstates-directory,617-680-6247
29ecf3a9-5a21-4c8c-94c2-05d8ea64fe6d,Gardner Sober Living,Gardner,MA,,philleger21@gmail.com,allstates-directory,603-400-0937
f1462113-570e-41fe-9438-5e78530f8968,Safe Steps Recovery,Gardner,MA,,safestepsrecovery@gmail.com,allstates-directory,978-424-8234
72d7fbae-66a8-4ece-9092-d518a578ad00,Steppin Stones,Leominster,MA,,steppinstones1@verizon.net,allstates-directory,978-423-6737
0d5c44d1-078d-4123-a4e8-21b70094c9e5,Kent House Milford,Milford,MA,https://www.kenthousema.com,kenthousema@gmail.com,allstates-directory,508-507-5118
d296ab31-2991-4d31-8f3a-66c4ed7339df,Kent House,Shrewsbury,MA,https://www.kenthousema.com,kenthousema@gmail.com,allstates-directory,508-507-5118
fb94765e-9db9-455a-ad8d-12954b3c4709,Men of Dignity Southbridge,Southbridge,MA,https://www.mo-dignity.org,ndennis@mo-dignity.org,allstates-directory,774-303-0333
512b69f8-e779-4be8-99d0-59f0f4703175,Cidar Millpond House,Spencer,MA,https://cidarmillpondhouse.com,paulacourtney324@gmail.com,allstates-directory,774-347-2343
a2eb06b6-3f0b-467e-a4a2-a99220704236,Reconciliation House,Webster,MA,https://www.reconciliationhouseinc.com,reconciliationhouseinc@gmail.com,allstates-directory,774-573-9205
f60ee7bb-9823-4900-adca-bc6d3fee97f7,Spring Street Sober Living,Athol,MA,,blessedcons567@gmail.com,allstates-directory,978-895-8108
583a74be-4fbb-4e62-828f-e06335526bdf,Honest Beginnings,Belchertown,MA,https://www.honestbeginnings.org,kmhonestbeginnings@gmail.com,allstates-directory,413-404-4110
d3f52289-2e71-4a1b-b81c-3e235ce78214,Whole Heart Greenfield,Greenfield,MA,https://www.wholeheartrecovery.org,l.woodliff@wholeheartrecovery.org,allstates-directory,413-752-9942
